validation_loss,validation_accuracy,epoch,step,train_loss,train_accuracy,test_loss,test_accuracy
0.025058678509085677,1.0,82,331,,,,
,,82,331,0.009450367651879787,1.0,,
0.024447761263179935,1.0,83,335,,,,
,,83,335,0.009134180843830109,1.0,,
0.023654304492764382,1.0,84,339,,,,
,,84,339,0.00886597204953432,1.0,,
0.023029214280217633,1.0,85,343,,,,
,,85,343,0.008577033877372742,1.0,,
0.022729965722490034,1.0,86,347,,,,
,,86,347,0.008284169249236584,1.0,,
0.022344559937582265,1.0,87,351,,,,
,,87,351,0.008045287802815437,1.0,,
0.021758257175320903,1.0,88,355,,,,
,,88,355,0.007795354351401329,1.0,,
0.021108538067725485,1.0,89,359,,,,
,,89,359,0.0075569297187030315,1.0,,
0.020602321197805064,1.0,90,363,,,,
,,90,363,0.007330017164349556,1.0,,
0.020145761328811768,1.0,91,367,,,,
,,91,367,0.0071256691589951515,1.0,,
0.01976388589104458,1.0,92,371,,,,
,,92,371,0.006925864610821009,1.0,,
0.01944099224101221,1.0,93,375,,,,
,,93,375,0.006727551110088825,1.0,,
0.01903149666698069,1.0,94,379,,,,
,,94,379,0.0065456051379442215,1.0,,
0.018527633783760208,1.0,95,383,,,,
,,95,383,0.006359750404953957,1.0,,
0.017957293560842164,1.0,96,387,,,,
,,96,387,0.006193125620484352,1.0,,
0.017568899333942106,1.0,97,391,,,,
,,97,391,0.006028845906257629,1.0,,
0.017354972041363922,1.0,98,395,,,,
,,98,395,0.005869119428098202,1.0,,
0.017076568547860754,1.0,99,399,,,,
,,99,399,0.005721052642911673,1.0,,
,,100,400,,,0.027393308136141933,0.9814814925193787
