validation_loss,validation_accuracy,epoch,step,train_loss,train_accuracy,test_loss,test_accuracy
0.15808995478659527,0.7599999904632568,21,87,,,,
,,21,87,0.08207767456769943,0.8989899158477783,,
0.15168540600224423,0.7599999904632568,22,91,,,,
,,22,91,0.07684601843357086,0.8989899158477783,,
0.1452672143163778,0.7599999904632568,23,95,,,,
,,23,95,0.07157017290592194,0.9191918969154358,,
0.1394234317145556,0.7599999904632568,24,99,,,,
,,24,99,0.06628002226352692,0.9191918969154358,,
0.13331569971170878,0.7599999904632568,25,103,,,,
,,25,103,0.06126519292593002,0.9292929172515869,,
0.12665427380172653,0.7599999904632568,26,107,,,,
,,26,107,0.056867893785238266,0.9292929172515869,,
0.12060821278551526,0.7599999904632568,27,111,,,,
,,27,111,0.052948519587516785,0.939393937587738,,
0.11619924540204654,0.7599999904632568,28,115,,,,
,,28,115,0.049207329750061035,0.939393937587738,,
0.11211163754299186,0.7599999904632568,29,119,,,,
,,29,119,0.04577704146504402,0.939393937587738,,
0.10703932087592506,0.7599999904632568,30,123,,,,
,,30,123,0.04284689947962761,0.939393937587738,,
0.10211531150586169,0.7599999904632568,31,127,,,,
,,31,127,0.040002431720495224,0.939393937587738,,
0.09710714186614416,0.7599999904632568,32,131,,,,
,,32,131,0.03734743222594261,0.939393937587738,,
0.09163465223318443,0.7599999904632568,33,135,,,,
,,33,135,0.034931447356939316,0.939393937587738,,
0.08705369598502376,0.7599999904632568,34,139,,,,
,,34,139,0.03293813019990921,0.939393937587738,,
0.08301984640879531,0.7599999904632568,35,143,,,,
,,35,143,0.03073190152645111,0.939393937587738,,
0.07935045315007379,0.800000011920929,36,147,,,,
,,36,147,0.028833819553256035,0.939393937587738,,
0.07608855029696442,0.8399999737739563,37,151,,,,
,,37,151,0.027030285447835922,0.9494949579238892,,
0.07283870783117923,0.8399999737739563,38,155,,,,
,,38,155,0.025402087718248367,0.9494949579238892,,
0.06952989055652395,0.8399999737739563,39,159,,,,
,,39,159,0.024036968126893044,0.9494949579238892,,
0.06618270384686516,0.8799999952316284,40,163,,,,
,,40,163,0.02275107428431511,0.9898989796638489,,
0.06377269405982952,0.8799999952316284,41,167,,,,
,,41,167,0.0215041171759367,1.0,,
0.06302417546924537,0.8799999952316284,42,171,,,,
,,42,171,0.020361507311463356,1.0,,
0.058809725443386654,0.9200000166893005,43,175,,,,
,,43,175,0.01955448091030121,1.0,,
0.0564121360017465,0.9200000166893005,44,179,,,,
,,44,179,0.018514107912778854,1.0,,
0.052468695174982705,0.9599999785423279,45,183,,,,
,,45,183,0.017554976046085358,1.0,,
0.04848269518975025,1.0,46,187,,,,
,,46,187,0.016618307679891586,1.0,,
0.047038745993786504,1.0,47,191,,,,
,,47,191,0.015886059030890465,1.0,,
0.046696844163799295,0.9599999785423279,48,195,,,,
,,48,195,0.015110025182366371,1.0,,
0.04615515275038993,1.0,49,199,,,,
,,49,199,0.014387069270014763,1.0,,
0.04421866171694253,1.0,50,203,,,,
,,50,203,0.013680683448910713,1.0,,
0.04203170639491903,1.0,51,207,,,,
,,51,207,0.013201809488236904,1.0,,
0.040945728962420685,1.0,52,211,,,,
,,52,211,0.012509691528975964,1.0,,
0.037981303598577675,1.0,53,215,,,,
,,53,215,0.012001188471913338,1.0,,
0.03583123321035365,1.0,54,219,,,,
,,54,219,0.011457912623882294,1.0,,
0.03586647480459987,1.0,55,223,,,,
,,55,223,0.011041401885449886,1.0,,
0.034894558027186835,1.0,56,227,,,,
,,56,227,0.010613684542477131,1.0,,
0.03269058465534205,1.0,57,231,,,,
,,57,231,0.01005412545055151,1.0,,
0.031341752559484785,1.0,58,235,,,,
,,58,235,0.00964563898742199,1.0,,
0.029536681494300443,1.0,59,239,,,,
,,59,239,0.009320715442299843,1.0,,
0.02828380979500518,1.0,60,243,,,,
,,60,243,0.00890677236020565,1.0,,
0.027409253548418392,1.0,61,247,,,,
,,61,247,0.00857635959982872,1.0,,
0.02672643396186917,1.0,62,251,,,,
,,62,251,0.008252897299826145,1.0,,
0.026396611471538208,1.0,63,255,,,,
,,63,255,0.00793787557631731,1.0,,
0.025102384895381916,1.0,64,259,,,,
,,64,259,0.007652872242033482,1.0,,
0.023809111934836702,1.0,65,263,,,,
,,65,263,0.007376124616712332,1.0,,
0.02326173383141364,1.0,66,267,,,,
,,66,267,0.0071370722725987434,1.0,,
0.023165629036016676,1.0,67,271,,,,
,,67,271,0.006891770754009485,1.0,,
0.02323056149611543,1.0,68,275,,,,
,,68,275,0.006648011971265078,1.0,,
0.021714656237284854,1.0,69,279,,,,
,,69,279,0.006459042429924011,1.0,,
0.020673733776498313,1.0,70,283,,,,
,,70,283,0.006224462296813726,1.0,,
0.02093647872670048,1.0,71,287,,,,
,,71,287,0.006084812805056572,1.0,,
0.02125457972581663,1.0,72,291,,,,
,,72,291,0.005864700768142939,1.0,,
0.019816672288191377,1.0,73,295,,,,
,,73,295,0.005732016172260046,1.0,,
0.018595944741216966,1.0,74,299,,,,
,,74,299,0.0055192504078149796,1.0,,
0.01816301224311221,1.0,75,303,,,,
,,75,303,0.005375310778617859,1.0,,
0.018274722232995203,1.0,76,307,,,,
,,76,307,0.005225345958024263,1.0,,
0.018542663055377627,1.0,77,311,,,,
,,77,311,0.005070088896900415,1.0,,
0.01786215575524507,1.0,78,315,,,,
,,78,315,0.004928863141685724,1.0,,
0.016996616915686644,1.0,79,319,,,,
,,79,319,0.0047858464531600475,1.0,,
0.016645831687813174,1.0,80,323,,,,
,,80,323,0.004659361205995083,1.0,,
0.016598618021400197,1.0,81,327,,,,
,,81,327,0.004526427481323481,1.0,,
0.015680190915872506,1.0,82,331,,,,
,,82,331,0.004395226947963238,1.0,,
0.015518595593631963,1.0,83,335,,,,
,,83,335,0.004276975989341736,1.0,,
0.01550622717996653,1.0,84,339,,,,
,,84,339,0.0041386839002370834,1.0,,
0.015311231665039289,1.0,85,343,,,,
,,85,343,0.004011155106127262,1.0,,
0.014242725721620624,1.0,86,347,,,,
,,86,347,0.003883418394252658,1.0,,
0.013493524630823674,1.0,87,351,,,,
,,87,351,0.0037666969001293182,1.0,,
0.013193066751459892,1.0,88,355,,,,
,,88,355,0.003662009723484516,1.0,,
0.013196768753084415,1.0,89,359,,,,
,,89,359,0.0035551979672163725,1.0,,
0.013381946146040918,1.0,90,363,,,,
,,90,363,0.003447309834882617,1.0,,
0.013621836773671568,1.0,91,367,,,,
,,91,367,0.003344608936458826,1.0,,
0.013710683053907073,1.0,92,371,,,,
,,92,371,0.0032501178793609142,1.0,,
0.012886568775806583,1.0,93,375,,,,
,,93,375,0.0031660988461226225,1.0,,
0.012711156942657422,1.0,94,379,,,,
,,94,379,0.00308656576089561,1.0,,
0.012844230043610887,1.0,95,383,,,,
,,95,383,0.003006283426657319,1.0,,
0.012899001231382545,1.0,96,387,,,,
,,96,387,0.0029327429365366697,1.0,,
0.01214769293142639,1.0,97,391,,,,
,,97,391,0.0028799702413380146,1.0,,
0.011579261061930421,1.0,98,395,,,,
,,98,395,0.0027983568143099546,1.0,,
0.011358461783590878,1.0,99,399,,,,
,,99,399,0.002741447649896145,1.0,,
,,100,400,,,0.010444201229520113,1.0
