validation_loss,validation_accuracy,epoch,step,train_loss,train_accuracy,test_loss,test_accuracy
,,49,199,0.24941620230674744,0.46464645862579346,,
0.2502256903634047,0.6399999856948853,50,203,,,,
,,50,203,0.24938584864139557,0.46464645862579346,,
0.2501659676380751,0.6399999856948853,51,207,,,,
,,51,207,0.24937531352043152,0.46464645862579346,,
0.2504520490651157,0.6399999856948853,52,211,,,,
,,52,211,0.24935585260391235,0.46464645862579346,,
0.2508128573613861,0.6399999856948853,53,215,,,,
,,53,215,0.2493218630552292,0.46464645862579346,,
0.25100739905462954,0.6399999856948853,54,219,,,,
,,54,219,0.24928617477416992,0.46464645862579346,,
0.25130441734886,0.6399999856948853,55,223,,,,
,,55,223,0.24925574660301208,0.46464645862579346,,
0.25145039212314624,0.6399999856948853,56,227,,,,
,,56,227,0.24922938644886017,0.46464645862579346,,
0.25178532166359274,0.6399999856948853,57,231,,,,
,,57,231,0.2492036670446396,0.46464645862579346,,
0.25205182114528824,0.6399999856948853,58,235,,,,
,,58,235,0.24917732179164886,0.46464645862579346,,
0.25207794601198724,0.6399999856948853,59,239,,,,
,,59,239,0.24915450811386108,0.46464645862579346,,
0.25216746747053054,0.6399999856948853,60,243,,,,
,,60,243,0.2491384744644165,0.46464645862579346,,
0.25254945798176287,0.6399999856948853,61,247,,,,
,,61,247,0.24911972880363464,0.46464645862579346,,
0.25300854998952427,0.6399999856948853,62,251,,,,
,,62,251,0.24909432232379913,0.46464645862579346,,
0.25311509615117034,0.6399999856948853,63,255,,,,
,,63,255,0.24906547367572784,0.46464645862579346,,
0.2529057723934513,0.6399999856948853,64,259,,,,
,,64,259,0.24904055893421173,0.46464645862579346,,
0.2530482207952713,0.6399999856948853,65,263,,,,
,,65,263,0.2490261346101761,0.46464645862579346,,
0.25340849958601697,0.6399999856948853,66,267,,,,
,,66,267,0.24900713562965393,0.46464645862579346,,
0.2538145619535084,0.6399999856948853,67,271,,,,
,,67,271,0.24898628890514374,0.46464645862579346,,
0.25402434585269484,0.6399999856948853,68,275,,,,
,,68,275,0.24896669387817383,0.46464645862579346,,
0.2540917003770811,0.6399999856948853,69,279,,,,
,,69,279,0.2489500790834427,0.46464645862579346,,
0.25441635341385666,0.6399999856948853,70,283,,,,
,,70,283,0.24893274903297424,0.46464645862579346,,
0.2546527677419117,0.6399999856948853,71,287,,,,
,,71,287,0.24891413748264313,0.46464645862579346,,
0.25447343237974956,0.6399999856948853,72,291,,,,
,,72,291,0.24889473617076874,0.46464645862579346,,
0.2546339041493656,0.6399999856948853,73,295,,,,
,,73,295,0.24888399243354797,0.46464645862579346,,
0.2550079207499136,0.6399999856948853,74,299,,,,
,,74,299,0.24886451661586761,0.46464645862579346,,
0.25536089474407425,0.6399999856948853,75,303,,,,
,,75,303,0.24884195625782013,0.46464645862579346,,
0.25537029139389616,0.6399999856948853,76,307,,,,
,,76,307,0.248819962143898,0.46464645862579346,,
0.25530205488178,0.6399999856948853,77,311,,,,
,,77,311,0.2488074004650116,0.46464645862579346,,
0.25531485217411415,0.6399999856948853,78,315,,,,
,,78,315,0.24879400432109833,0.46464645862579346,,
0.2555937476087198,0.6399999856948853,79,319,,,,
,,79,319,0.24877990782260895,0.46464645862579346,,
0.2559068960143205,0.6399999856948853,80,323,,,,
,,80,323,0.24876411259174347,0.46464645862579346,,
0.2560346447062968,0.6399999856948853,81,327,,,,
,,81,327,0.2487471103668213,0.46464645862579346,,
0.2562370873959316,0.6399999856948853,82,331,,,,
,,82,331,0.24874061346054077,0.46464645862579346,,
0.25627582900924833,0.6399999856948853,83,335,,,,
,,83,335,0.24872899055480957,0.46464645862579346,,
0.25631048503505643,0.6399999856948853,84,339,,,,
,,84,339,0.24871262907981873,0.46464645862579346,,
0.25650659943927834,0.6399999856948853,85,343,,,,
,,85,343,0.24869532883167267,0.46464645862579346,,
0.25670137217723793,0.6399999856948853,86,347,,,,
,,86,347,0.24868105351924896,0.46464645862579346,,
0.2567086675900736,0.6399999856948853,87,351,,,,
,,87,351,0.2486681491136551,0.46464645862579346,,
0.25679592791390077,0.6399999856948853,88,355,,,,
,,88,355,0.248658686876297,0.46464645862579346,,
0.2567271095700492,0.6399999856948853,89,359,,,,
,,89,359,0.24864651262760162,0.46464645862579346,,
0.2566274900765118,0.6399999856948853,90,363,,,,
,,90,363,0.24863401055335999,0.46464645862579346,,
0.25675867140743774,0.6399999856948853,91,367,,,,
,,91,367,0.2486199140548706,0.46464645862579346,,
0.25694909702918894,0.6399999856948853,92,371,,,,
,,92,371,0.2486034333705902,0.46464645862579346,,
0.2570505672752421,0.6399999856948853,93,375,,,,
,,93,375,0.24858823418617249,0.46464645862579346,,
0.25697258270056916,0.6399999856948853,94,379,,,,
,,94,379,0.24857282638549805,0.46464645862579346,,
0.2570167557803746,0.6399999856948853,95,383,,,,
,,95,383,0.24855771660804749,0.46464645862579346,,
0.2571014873645425,0.6399999856948853,96,387,,,,
,,96,387,0.24854561686515808,0.46464645862579346,,
0.25703278529461626,0.6399999856948853,97,391,,,,
,,97,391,0.24852816760540009,0.46464645862579346,,
0.25693958509738374,0.6399999856948853,98,395,,,,
,,98,395,0.2485066056251526,0.46464645862579346,,
0.2570083338560086,0.6399999856948853,99,399,,,,
,,99,399,0.2484874129295349,0.46464645862579346,,
,,100,400,,,0.2484199180578221,0.5
